sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid
Male,25,Caucasian,0,0,0,3,(F3),Burglary Structure Unoccup,0,0
Male,37,Caucasian,0,0,0,1,(MO3),Disorderly Conduct,1,1
Female,23,Other,0,0,0,0,(M1),Battery,0,0
Male,23,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,23,African-American,0,0,0,3,(F3),arrest case no charge,1,0
Male,36,Caucasian,0,0,0,9,(M2),arrest case no charge,1,0
Male,38,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Female,30,African-American,0,4,1,12,(F3),Possession of Cocaine,0,0
Female,30,African-American,0,4,1,12,(F3),Possession of Cocaine,0,0
Male,55,Caucasian,0,0,0,1,(M2),Leave Acc/Attend Veh/More $50,0,0
Male,55,African-American,0,0,0,11,(F3),Resist Officer w/Violence,0,0
Male,53,African-American,0,0,0,18,(M1),Unlaw Use False Name/Identity,1,0
Male,53,African-American,0,0,0,18,(M1),Unlaw Use False Name/Identity,1,0
Male,53,African-American,0,0,0,18,(M1),Unlaw Use False Name/Identity,1,0
Male,21,African-American,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,21,African-American,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,21,African-American,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,21,African-American,0,0,0,1,(F3),Pos Cannabis W/Intent Sel/Del,1,0
Male,27,African-American,0,0,0,3,(M1),Battery,1,0
Male,27,African-American,0,0,0,3,(M1),Battery,1,0
Male,18,Hispanic,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,18,Hispanic,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,18,Hispanic,1,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,28,African-American,0,1,0,6,(F3),Grand Theft in the 3rd Degree,1,1
Male,28,African-American,0,1,0,6,(F3),Grand Theft in the 3rd Degree,1,1
Male,26,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,26,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,26,Caucasian,0,0,0,1,(F3),arrest case no charge,1,0
Male,25,Caucasian,0,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,25,Caucasian,0,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,25,Caucasian,0,0,0,1,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,66,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,28,African-American,0,0,0,3,(M1),Carrying Concealed Firearm,0,0
Male,50,Other,0,0,0,0,(M1),Battery,0,0
Male,21,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,21,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,24,African-American,0,0,0,0,(M1),Possess Cannabis/20 Grams Or Less,0,0
Female,34,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,60,Caucasian,0,0,0,18,(M1),Driving Under The Influence,1,0
Male,37,African-American,0,0,0,2,(F3),Driving While License Revoked,1,0
Male,37,African-American,0,0,0,2,(F3),Driving While License Revoked,1,0
Male,23,African-American,0,0,0,2,(M1),Giving False Crime Report,1,0
Female,27,African-American,0,0,0,1,(M1),Battery,0,0
Male,73,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,44,African-American,0,0,0,0,(F3),arrest case no charge,0,0
Male,42,Hispanic,0,0,0,0,(M1),Driving Under The Influence,0,0
Male,40,African-American,0,0,0,6,(F3),Possession of Cocaine,0,0
Female,28,African-American,0,0,0,0,(F3),Felony Committing Prostitution,1,0
Female,28,African-American,0,0,0,0,(F3),Felony Committing Prostitution,1,0
Female,28,African-American,0,0,0,0,(F3),Felony Committing Prostitution,1,0
Male,35,African-American,0,0,0,23,(F3),arrest case no charge,0,0
Male,21,Hispanic,0,0,0,0,(F3),Grand Theft (Motor Vehicle),0,0
Male,21,Hispanic,0,0,0,0,(F3),Grand Theft (Motor Vehicle),0,0
Male,21,Hispanic,0,0,0,0,(F3),Grand Theft (Motor Vehicle),0,0
Male,56,Caucasian,0,0,0,0,(M1),Battery,1,1
Male,56,Caucasian,0,0,0,0,(M1),Battery,1,1
Male,42,African-American,0,0,0,3,(F3),Possession of Cocaine,0,0
Male,32,Caucasian,1,0,0,11,(F3),arrest case no charge,1,0
Male,32,Caucasian,1,0,0,11,(F3),arrest case no charge,1,0
Male,32,Caucasian,1,0,0,11,(F3),arrest case no charge,1,0
Male,32,Caucasian,1,0,0,11,(F3),arrest case no charge,1,0
Male,32,Caucasian,1,0,0,11,(F3),arrest case no charge,1,0
Female,34,Other,0,0,0,0,(M1),Battery,0,0
Male,50,Caucasian,0,0,0,1,(F3),arrest case no charge,0,0
Female,29,African-American,0,0,0,5,(F3),arrest case no charge,0,0
Male,45,Caucasian,0,0,0,0,,,0,0
Male,34,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,47,African-American,0,0,0,1,(M1),Battery,1,1
Male,58,Caucasian,0,0,0,3,(F3),Felony Battery w/Prior Convict,0,0
Female,21,African-American,0,0,0,0,,,-1,0
Male,48,Caucasian,0,0,0,3,(F3),Possession of Hydromorphone,0,0
Male,48,Caucasian,0,0,0,3,(F3),Possession of Hydromorphone,0,0
Female,20,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,1
Male,45,Caucasian,0,0,0,5,(F3),Driving While License Revoked,0,0
Male,45,Caucasian,0,0,0,5,(F3),Driving While License Revoked,0,0
Female,53,African-American,0,0,0,10,(F3),Aggravated Assault W/dead Weap,1,0
Female,53,African-American,0,0,0,10,(F3),Aggravated Assault W/dead Weap,1,0
Male,29,African-American,0,0,0,0,(F3),Driving While License Revoked,0,0
Female,30,Caucasian,0,0,0,9,(M2),Driving License Suspended,0,0
Female,30,Caucasian,0,0,0,9,(M2),Driving License Suspended,0,0
Male,25,Hispanic,0,0,0,0,,,-1,0
Male,25,Hispanic,0,0,0,0,,,-1,0
Male,25,Hispanic,0,0,0,0,,,-1,0
Male,38,Other,0,0,0,1,(M1),Battery,0,0
Female,43,Caucasian,0,0,0,0,(M2),Grand Theft (Motor Vehicle),0,0
Female,43,Caucasian,0,0,0,0,(M2),Grand Theft (Motor Vehicle),0,0
Male,24,Caucasian,0,0,0,6,(F2),Aggravated Battery / Pregnant,0,0
Male,35,African-American,0,0,0,1,(M1),arrest case no charge,0,0
Male,28,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,25,Hispanic,0,0,0,2,(M1),Battery,1,1
Male,25,Hispanic,0,0,0,2,(M1),Battery,1,1
Male,25,Hispanic,0,0,0,2,(M1),Battery,1,1
Male,25,Hispanic,0,0,0,2,(M1),Battery,1,1
Male,53,Caucasian,0,0,0,1,(M1),Battery,1,0
Male,53,Caucasian,0,0,0,1,(M1),Battery,1,0
Male,22,Caucasian,0,0,3,0,(NI0),Possess Tobacco Product Under 18,0,0
Female,32,Hispanic,0,0,0,1,(M1),Burglary Conveyance Occupied,0,0
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Male,26,Caucasian,0,0,0,9,(M1),Possess Cannabis/20 Grams Or Less,1,1
Female,48,Other,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0
Male,23,African-American,0,0,0,4,(F3),Poss Cntrft Contr Sub w/Intent,1,0
Male,23,African-American,0,0,0,4,(F3),Poss Cntrft Contr Sub w/Intent,1,0
Male,23,African-American,0,0,0,4,(F3),Poss Cntrft Contr Sub w/Intent,1,0
Male,23,African-American,0,0,0,4,(F3),Poss Cntrft Contr Sub w/Intent,1,0
Male,23,African-American,0,0,0,4,(F3),Poss Cntrft Contr Sub w/Intent,1,0
Male,71,Caucasian,0,0,0,1,(M1),DUI Property Damage/Injury,0,0
Female,61,Caucasian,0,0,0,0,(M2),Disorderly Conduct,0,0
Female,22,Caucasian,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,0,0
Female,22,Caucasian,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,0,0
Female,22,Caucasian,0,0,0,2,(M1),Possess Cannabis/20 Grams Or Less,0,0
Male,29,African-American,0,0,0,1,(M1),DUI Blood Alcohol Above 0.20,1,1
Female,54,Caucasian,0,0,0,1,(M1),Resist/Obstruct W/O Violence,0,0
Male,24,Caucasian,0,2,0,6,(F3),arrest case no charge,0,0
Female,28,Caucasian,0,0,0,0,(F2),Aggrav Battery w/Deadly Weapon,0,0
Female,25,Caucasian,0,0,0,2,(F2),Escape,0,0
Female,22,African-American,0,0,0,1,(F6),Murder in the First Degree,0,0
Female,22,African-American,0,0,0,1,(F6),Murder in the First Degree,0,0
Female,22,African-American,0,0,0,1,(F6),Murder in the First Degree,0,0
Male,32,African-American,0,0,0,3,(F3),Felony Batt(Great Bodily Harm),0,0
Male,24,African-American,0,0,0,2,(F3),Resist Officer w/Violence,1,0
Male,24,African-American,0,0,0,2,(F3),Resist Officer w/Violence,1,0
Male,35,African-American,0,0,0,0,(F3),Tampering With Physical Evidence,0,0
Female,56,Native American,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0
Female,56,Native American,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0
Female,56,Native American,0,0,0,0,(F3),Battery on Law Enforc Officer,0,0
Male,21,African-American,0,0,0,0,(F2),Aggravated Battery / Pregnant,0,0
Male,49,Caucasian,0,0,0,1,(M1),Felony Battery w/Prior Convict,0,0
Male,49,Caucasian,0,0,0,1,(M1),Felony Battery w/Prior Convict,0,0
Male,26,African-American,0,0,0,6,(F2),Aggravated Battery / Pregnant,1,0
Male,30,African-American,0,1,0,7,(F3),Burglary Conveyance Unoccup,1,0
Male,30,African-American,0,1,0,7,(F3),Burglary Conveyance Unoccup,1,0
Male,27,Other,0,0,0,6,(F3),Grand Theft Dwell Property,0,0
Male,27,Other,0,0,0,6,(F3),Grand Theft Dwell Property,0,0
Male,27,Other,0,0,0,6,(F3),Grand Theft Dwell Property,0,0
Male,27,Other,0,0,0,6,(F3),Grand Theft Dwell Property,0,0
Male,32,Hispanic,0,0,1,1,(M1),Driving Under The Influence,1,0
Male,29,Other,0,0,0,0,(M1),Battery,0,0
Male,30,African-American,0,0,0,5,(F3),Aggravated Assault w/Firearm,1,0
Male,30,African-American,0,0,0,5,(F3),Aggravated Assault w/Firearm,1,0
Female,42,Other,0,0,0,0,(M1),Battery,0,0
Male,21,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,21,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Female,44,Caucasian,0,0,0,2,(F3),arrest case no charge,0,0
Male,64,Caucasian,0,0,0,8,(F3),Driving While License Revoked,0,0
Female,26,African-American,0,0,0,1,(F1),arrest case no charge,0,0
Female,26,African-American,0,0,0,1,(F1),arrest case no charge,0,0
Female,26,African-American,0,0,0,1,(F1),arrest case no charge,0,0
Female,45,Caucasian,0,1,0,7,(F3),arrest case no charge,1,0
Female,45,Caucasian,0,1,0,7,(F3),arrest case no charge,1,0
Female,45,Caucasian,0,1,0,7,(F3),arrest case no charge,1,0
Male,37,African-American,0,0,0,3,(M1),Battery,0,0
Male,37,African-American,0,0,0,3,(M1),Battery,0,0
Male,37,African-American,0,0,0,3,(M1),Battery,0,0
Male,40,Other,0,0,0,0,(M1),Battery,0,0
Female,34,African-American,0,0,0,1,(F3),Neglect Child / No Bodily Harm,1,1
Female,30,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,60,Hispanic,0,0,0,4,(F3),Grand Theft in the 3rd Degree,0,0
Male,60,Hispanic,0,0,0,4,(F3),Grand Theft in the 3rd Degree,0,0
Male,58,Caucasian,0,0,0,0,(M1),Viol Injunction Protect Dom Vi,0,0
Male,48,African-American,0,0,0,0,,,-1,0
Male,27,Caucasian,0,0,0,0,(F3),Use Computer for Child Exploit,0,0
Male,27,Caucasian,0,0,0,0,(F3),Use Computer for Child Exploit,0,0
Male,27,Caucasian,0,0,0,0,(F3),Use Computer for Child Exploit,0,0
Male,26,African-American,0,0,0,3,(F3),arrest case no charge,0,0
Male,30,African-American,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1,0
Male,30,African-American,0,0,0,0,(M1),DUI Level 0.15 Or Minor In Veh,1,0
Male,27,Hispanic,0,0,1,18,(F3),Grand Theft in the 3rd Degree,0,0
Male,27,Hispanic,0,0,1,18,(F3),Grand Theft in the 3rd Degree,0,0
Male,25,African-American,0,0,2,0,(M1),DUI Property Damage/Injury,0,0
Male,25,African-American,0,0,2,0,(M1),DUI Property Damage/Injury,0,0
Male,60,African-American,0,0,0,19,(F3),Possession of Cocaine,1,0
Male,60,African-American,0,0,0,19,(F3),Possession of Cocaine,1,0
Female,28,Hispanic,0,0,0,0,,,-1,0
Male,56,African-American,0,0,0,24,(F3),Felony Petit Theft,0,0
Male,56,African-American,0,0,0,24,(F3),Felony Petit Theft,0,0
Male,33,African-American,0,0,0,2,(M1),Battery,0,0
Male,25,Caucasian,0,1,0,9,(F2),Burglary Dwelling Occupied,1,0
Male,25,Caucasian,0,1,0,9,(F2),Burglary Dwelling Occupied,1,0
Male,47,African-American,0,0,0,15,(F3),Possession of Cocaine,0,0
Male,30,Other,0,0,0,2,(F3),Tamper With Witness/Victim/CI,0,0
Male,32,African-American,0,0,0,6,(F3),Grand Theft in the 3rd Degree,1,1
Male,60,Hispanic,0,0,0,0,(M1),Battery,0,0
Male,24,African-American,0,0,0,3,(F3),Crimin Mischief Damage $1000+,1,0
Male,24,African-American,0,0,0,3,(F3),Crimin Mischief Damage $1000+,1,0
Male,24,African-American,0,0,0,3,(F3),Crimin Mischief Damage $1000+,1,0
Male,23,Caucasian,0,1,0,2,(F3),arrest case no charge,1,0
Male,23,Caucasian,0,1,0,2,(F3),arrest case no charge,1,0
Male,23,Caucasian,0,1,0,2,(F3),arrest case no charge,1,0
Male,33,Hispanic,0,0,0,0,(F7),arrest case no charge,0,0
Male,23,Hispanic,0,0,0,3,(F3),Burglary Conveyance Unoccup,1,0
Male,23,Hispanic,0,0,0,3,(F3),Burglary Conveyance Unoccup,1,0
Male,23,Hispanic,0,0,0,3,(F3),Burglary Conveyance Unoccup,1,0
Female,28,African-American,0,0,0,3,(F3),Fraudulent Use of Credit Card,0,0
Male,23,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,25,African-American,0,0,0,1,(F3),Possession of Hydrocodone,1,1
Male,25,African-American,0,0,0,1,(F3),Possession of Hydrocodone,1,1
Female,20,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,32,African-American,0,0,4,9,(F2),Burglary Unoccupied Dwelling,0,0
Male,32,African-American,0,0,4,9,(F2),Burglary Unoccupied Dwelling,0,0
Female,49,African-American,0,0,0,0,(F3),Aggravated Assault W/dead Weap,0,0
Male,22,African-American,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,24,African-American,0,0,0,0,(F3),Possession Burglary Tools,0,0
Male,60,African-American,0,0,0,7,(F3),arrest case no charge,0,0
Male,26,Caucasian,0,0,0,10,(F3),Driving While License Revoked,1,0
Male,26,Caucasian,0,0,0,10,(F3),Driving While License Revoked,1,0
Male,34,African-American,0,0,0,3,(F3),Resist Officer w/Violence,0,0
Male,34,African-American,0,0,0,3,(F3),Resist Officer w/Violence,0,0
Male,29,African-American,0,0,0,5,(F3),Resist Officer w/Violence,0,0
Female,20,African-American,1,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Female,20,African-American,1,0,0,1,(F3),Grand Theft (Motor Vehicle),1,0
Male,49,Caucasian,0,0,0,1,(M1),DUI Property Damage/Injury,0,0
Male,29,African-American,0,0,0,1,(M1),Battery,1,0
Male,29,African-American,0,0,0,1,(M1),Battery,1,0
Male,29,African-American,0,0,0,1,(M1),Battery,1,0
Male,29,African-American,0,0,0,1,(M1),Battery,1,0
Male,18,African-American,3,0,0,2,(F2),arrest case no charge,1,0
Male,18,African-American,3,0,0,2,(F2),arrest case no charge,1,0
Male,22,Caucasian,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,22,Caucasian,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,22,Caucasian,0,0,0,0,(F3),Pos Cannabis W/Intent Sel/Del,0,0
Male,34,African-American,3,0,0,8,(F2),arrest case no charge,0,0
Male,47,Caucasian,0,0,0,0,(M1),Driving Under The Influence,0,0
Female,26,African-American,0,0,0,3,(F3),Aggravated Assault W/dead Weap,1,0
Male,21,African-American,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1,0
Male,21,African-American,0,0,0,0,(F2),Burglary Unoccupied Dwelling,1,0
Male,54,Caucasian,0,0,0,2,(M1),Battery,1,0
Male,54,Caucasian,0,0,0,2,(M1),Battery,1,0
Male,59,African-American,0,0,0,1,(F3),Possession of Cocaine,0,0
Male,22,African-American,0,0,1,0,(F3),Uttering a Forged Instrument,1,0
Male,22,African-American,0,0,1,0,(F3),Uttering a Forged Instrument,1,0
Male,22,African-American,0,0,1,0,(F3),Uttering a Forged Instrument,1,0
Male,24,Other,0,0,0,1,(F3),Aggravated Assault W/dead Weap,1,1
Male,64,African-American,0,0,0,20,(F3),Driving While License Revoked,0,0
Male,41,African-American,0,0,0,14,(F2),Poss Wep Conv Felon,0,0
Male,45,Caucasian,0,0,0,1,(M2),Driving Under The Influence,1,0
Male,45,Caucasian,0,0,0,1,(M2),Driving Under The Influence,1,0
Female,22,African-American,0,0,0,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,24,African-American,0,0,0,5,(F3),Felony Driving While Lic Suspd,1,0
Female,54,Caucasian,0,0,0,1,(F3),Aggravated Assault W/Dead Weap,0,0
Female,30,African-American,0,0,0,3,(F3),Felony Driving While Lic Suspd,1,1
Female,27,Caucasian,0,0,0,0,(F3),,0,0
Male,23,African-American,0,0,0,0,,,-1,0
Male,48,Hispanic,0,0,0,0,(M1),Battery,0,0
Male,20,Caucasian,0,0,2,0,(F3),Grand Theft in the 3rd Degree,0,0
Male,29,Hispanic,0,0,0,0,(F1),Traff In Cocaine <400g>150 Kil,1,0
Male,28,Caucasian,0,0,0,5,(F3),arrest case no charge,1,0
Male,37,Other,0,0,0,0,(M1),Battery,0,0
Male,53,African-American,0,0,0,2,(M1),Driving Under The Influence,0,0
Male,29,African-American,0,0,0,4,(F3),Felony Battery (Dom Strang),0,0
Male,25,Other,0,0,0,2,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,25,Other,0,0,0,2,(F3),"Poss3,4 Methylenedioxymethcath",0,0
Male,31,Caucasian,0,0,0,0,(F3),Poss Tetrahydrocannabinols,0,0
Male,33,African-American,0,0,0,2,(M1),Extradition/Defendants,0,0
Male,23,Caucasian,0,0,1,3,(F3),arrest case no charge,1,0
Male,23,Caucasian,0,0,1,3,(F3),arrest case no charge,1,0
Female,32,African-American,0,0,0,0,(M1),Battery,0,0
Male,34,Caucasian,0,0,0,2,(F3),Possession Of Methamphetamine,0,0
Female,44,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Female,44,Caucasian,0,0,0,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,41,African-American,0,0,0,8,(F3),Felony Battery (Dom Strang),0,0
Male,41,African-American,0,0,0,8,(F3),Felony Battery (Dom Strang),0,0
Male,37,African-American,0,1,0,16,(F1),Sale/Del Cocaine Child Care Fac,0,0
Female,40,Caucasian,0,0,0,0,,,-1,0
Male,26,Caucasian,0,0,0,2,(F3),arrest case no charge,0,0
Male,30,Caucasian,0,0,0,3,(F1),Murder In 2nd Degree W/firearm,0,0
Male,30,Caucasian,0,0,0,3,(F1),Murder In 2nd Degree W/firearm,0,0
Male,43,African-American,0,0,0,18,(M2),Driving License Suspended,0,0
Female,33,Caucasian,0,0,0,1,(M1),Battery,0,0
Male,27,African-American,0,0,0,2,(M1),Battery,1,1
Male,49,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,49,African-American,0,0,0,1,(F3),arrest case no charge,0,0
Male,32,African-American,0,0,0,0,(F3),Possession of Cocaine,1,0
Male,58,Caucasian,0,0,0,0,,,-1,0
Male,22,Caucasian,0,0,0,2,(M1),Battery,0,0
Female,44,African-American,0,0,0,2,(F3),Possession of Cocaine,0,0
Male,40,African-American,0,1,1,24,(M1),Battery,1,0
Male,40,African-American,0,1,1,24,(M1),Battery,1,0
Male,35,African-American,0,0,0,0,,,-1,0
Male,23,African-American,0,0,0,1,(F3),,0,0
Male,23,African-American,0,0,0,1,(F3),,0,0
Male,34,Hispanic,0,0,0,2,(M2),Operating W/O Valid License,1,0
Male,34,Hispanic,0,0,0,2,(M2),Operating W/O Valid License,1,0
Male,33,African-American,0,0,0,1,(F2),arrest case no charge,0,0
Male,50,African-American,0,0,0,0,,,-1,0
Female,33,African-American,0,0,0,3,(M1),Battery,0,0
Male,33,Caucasian,0,0,0,3,(F3),False Ownership Info/Pawn Item,0,0
Male,33,Caucasian,0,0,0,3,(F3),False Ownership Info/Pawn Item,0,0
Male,33,Caucasian,0,0,0,0,(F3),Resist Officer w/Violence,0,0
Male,41,African-American,0,0,0,2,(M1),arrest case no charge,1,1
Male,41,African-American,0,0,0,2,(M1),arrest case no charge,1,1
Male,37,Hispanic,0,0,0,1,(M1),Battery,0,0
Male,35,Other,0,0,0,0,,,-1,0
Male,28,African-American,0,0,0,9,(M1),Battery,0,0
Female,25,African-American,0,0,0,0,(F3),Aggravated Assault W/dead Weap,1,1
Male,51,Other,0,0,0,14,(F3),Grand Theft (motor Vehicle),1,0
Male,51,Other,0,0,0,14,(F3),Grand Theft (motor Vehicle),1,0
Male,51,Other,0,0,0,14,(F3),Grand Theft (motor Vehicle),1,0
Male,46,Caucasian,0,0,0,2,(F3),arrest case no charge,0,0
Female,30,African-American,0,0,0,1,(M1),Driving Under The Influence,0,0
Female,47,African-American,0,0,0,0,(M2),Disorderly Intoxication,0,0
Male,24,Caucasian,0,0,0,0,(F3),Grand Theft in the 3rd Degree,1,0
Male,37,Caucasian,0,0,0,5,(M2),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,5,(M2),arrest case no charge,0,0
Male,37,Caucasian,0,0,0,5,(M2),arrest case no charge,0,0
Female,29,Caucasian,0,0,0,0,,,-1,0
Male,21,African-American,0,0,0,0,(F3),Batt/on a Specified Employee,0,0
Male,38,African-American,0,0,0,5,(F2),arrest case no charge,0,0
Male,38,African-American,0,0,0,5,(F2),arrest case no charge,0,0
Male,46,Caucasian,0,0,0,0,(M1),Battery,0,0
Male,31,Caucasian,0,0,0,9,(F3),arrest case no charge,1,1
Male,31,Caucasian,0,0,0,9,(F3),arrest case no charge,1,1
Male,31,Caucasian,0,0,0,9,(F3),arrest case no charge,1,1
Male,21,African-American,0,0,1,1,(F3),Grand Theft in the 3rd Degree,0,0
Male,21,African-American,0,0,1,1,(F3),Grand Theft in the 3rd Degree,0,0
Female,30,Caucasian,0,0,0,1,(F3),Possession of Cocaine,0,0
Male,41,Native American,0,0,0,5,(F3),Poss Contr Subst W/o Prescript,0,0
Male,50,African-American,0,0,0,2,(F3),Possession of Cocaine,0,0
Male,50,African-American,0,0,0,2,(F3),Possession of Cocaine,0,0
Male,52,African-American,0,0,0,0,(F2),Neglect Child / Bodily Harm,1,0
Male,52,African-American,0,0,0,0,(F2),Neglect Child / Bodily Harm,1,0
Male,52,African-American,0,0,0,0,(F2),Neglect Child / Bodily Harm,1,0
Male,25,African-American,0,0,1,5,(F3),Poss Meth/Diox/Meth/Amp (MDMA),1,0
Male,25,African-American,0,0,1,5,(F3),Poss Meth/Diox/Meth/Amp (MDMA),1,0
Male,60,African-American,0,0,0,10,(F3),arrest case no charge,0,0
Female,46,African-American,0,0,0,7,(M1),Battery,0,0
Male,22,Caucasian,0,1,2,3,(M1),Battery,0,0
Male,62,Caucasian,0,0,0,3,(M1),Battery,0,0
Female,75,African-American,0,0,0,0,(F3),Burglary Structure Unoccup,0,0
Male,57,Other,0,0,0,10,(F3),Possession of Cocaine,1,0
Male,57,Other,0,0,0,10,(F3),Possession of Cocaine,1,0
Male,57,Other,0,0,0,10,(F3),Possession of Cocaine,1,0
Male,36,Caucasian,0,0,0,0,(M1),Battery,1,0
Male,36,Caucasian,0,0,0,0,(M1),Battery,1,0
Male,24,African-American,0,0,1,2,(F3),Trans/Harm/Material to a Minor,1,0
Male,23,Hispanic,0,0,0,0,(F3),Purchase Cannabis,0,0
Male,23,Hispanic,0,0,0,0,(F3),Purchase Cannabis,0,0
Male,37,Hispanic,0,0,0,3,(M1),Felony Battery (Dom Strang),1,0
Male,37,Hispanic,0,0,0,3,(M1),Felony Battery (Dom Strang),1,0
Male,37,Hispanic,0,0,0,3,(M1),Felony Battery (Dom Strang),1,0
Male,25,Caucasian,0,2,1,9,(F2),arrest case no charge,0,0
Male,21,African-American,0,0,1,0,(M1),Battery,1,0
Male,21,African-American,0,0,1,0,(M1),Battery,1,0
Male,21,African-American,0,0,1,0,(M1),Battery,1,0
Male,38,Asian,0,0,0,0,(M1),Battery,0,0
Male,25,Caucasian,0,0,0,2,(F2),Aggravated Battery / Pregnant,0,0
Male,29,African-American,0,0,0,5,(F3),Possession of Cannabis,1,0
